,Accident_Severity,Number_of_Casualties,Day_of_Week,Speed_limit
32670,3,1,3,30
32671,3,2,5,30
32672,2,1,6,30
32673,3,1,5,30
32674,3,1,3,30
32675,3,1,7,30
32676,3,1,5,30
32677,3,2,1,30
32678,3,2,5,30
32679,3,1,2,30
32680,3,1,2,30
32681,3,1,7,30
32682,3,1,3,30
32683,3,2,4,30
32684,3,3,7,30
32685,3,2,3,30
32686,3,3,3,30
32687,2,1,4,30
32688,3,1,4,30
32689,3,1,4,30
32690,3,1,5,30
32691,2,1,3,30
32692,3,2,7,30
32693,3,1,1,30
32694,3,1,2,30
32695,3,1,3,30
32696,3,2,5,30
32697,3,1,7,30
32698,3,1,2,50
32699,3,4,1,40
32700,3,1,5,30
32701,3,1,5,30
32702,2,1,5,30
32703,3,1,2,30
32704,3,3,1,50
32705,3,1,3,30
32706,2,1,1,60
32707,3,4,2,30
32708,2,1,4,30
32709,3,1,1,30
32710,2,1,2,30
32711,2,3,7,30
32712,3,1,2,30
32713,3,1,3,30
32714,3,1,3,50
32715,3,1,4,30
32716,3,1,6,30
32717,3,1,4,30
32718,3,1,4,30
32719,3,2,7,60
32720,2,3,3,40
32721,3,1,3,30
32722,3,1,1,30
32723,3,1,4,30
32724,3,1,3,30
32725,2,1,1,60
32726,3,1,5,30
32727,1,7,7,50
32728,3,1,7,30
32729,3,2,5,30
32730,3,1,4,50
32731,2,4,5,50
32732,3,1,7,30
32733,2,1,5,60
32734,3,2,5,30
32735,3,1,4,30
32736,3,1,7,30
32737,3,1,5,30
32738,3,1,2,40
32739,3,1,5,30
32740,3,1,6,30
32741,3,2,1,30
32742,2,1,7,30
32743,3,1,5,30
32744,2,1,5,30
32745,3,2,4,30
32746,2,1,4,30
32747,3,1,2,30
32748,3,1,7,30
32749,3,1,3,30
32750,3,1,7,50
32751,2,1,6,30
32752,3,1,6,30
32753,3,2,6,60
32754,3,1,1,40
32755,3,1,2,30
32756,3,1,6,50
32757,2,1,7,60
32758,3,1,1,50
32759,1,1,6,30
32760,3,1,3,30
32761,3,1,4,30
32762,3,1,4,30
32763,3,2,4,30
32764,3,2,5,30
32765,2,1,3,30
32766,3,1,2,50
32767,3,1,7,30
32768,3,1,2,30
32769,3,2,5,30
32770,3,2,3,30
32771,3,1,3,30
32772,3,2,4,30
32773,3,1,6,50
32774,3,2,7,30
32775,2,1,3,30
32776,2,1,4,50
32777,3,1,6,30
32778,3,1,6,30
32779,3,1,6,40
32780,3,1,3,30
32781,3,1,5,30
32782,3,1,4,30
32783,3,1,5,30
32784,2,1,1,30
32785,3,1,3,30
32786,3,1,5,30
32787,3,1,6,30
32788,3,1,3,30
32789,3,1,3,30
32790,3,2,3,30
32791,3,2,2,30
32792,3,2,6,30
32793,2,2,6,40
32794,3,1,2,30
32795,3,4,5,30
32796,3,1,1,30
32797,3,1,3,30
32798,3,1,4,30
32799,2,2,7,30
32800,3,1,2,70
32801,3,4,5,40
32802,3,1,3,30
32803,3,3,6,60
32804,3,1,7,20
32805,3,1,7,30
32806,3,1,2,30
32807,3,1,2,30
32808,3,2,2,30
32809,3,1,7,30
32810,3,7,1,30
32811,3,1,4,30
32812,3,3,1,30
32813,3,1,7,30
32814,3,1,3,30
32815,3,1,4,30
32816,3,1,7,30
32817,3,4,2,30
32818,3,1,7,30
32819,2,1,3,30
32820,3,1,4,30
32821,3,1,5,40
32822,3,2,3,70
32823,3,2,4,30
32824,3,2,3,30
32825,3,1,7,30
32826,3,3,3,30
32827,3,5,7,30
32828,3,1,6,30
32829,3,1,6,30
32830,3,1,3,70
32831,3,1,5,30
32832,3,1,1,30
32833,3,1,3,30
32834,3,1,6,30
32835,3,2,7,30
32836,3,1,7,30
32837,3,1,4,30
32838,3,1,6,30
32839,2,2,6,30
32840,3,1,4,30
32841,3,1,7,30
32842,3,4,2,30
32843,3,1,3,30
32844,3,1,4,30
32845,3,1,6,30
32846,3,4,5,30
32847,3,1,5,30
32848,3,1,2,30
32849,2,2,3,60
32850,3,1,2,30
32851,3,2,4,30
32852,3,1,3,30
32853,3,1,3,30
32854,3,1,6,30
32855,3,1,5,30
32856,2,1,5,30
32857,3,1,4,50
32858,3,2,5,30
32859,3,1,5,40
32860,3,1,7,30
32861,3,2,3,50
32862,3,1,6,30
32863,3,3,6,60
32864,3,2,6,30
32865,3,1,6,30
32866,3,1,6,30
32867,2,1,4,30
32868,3,3,7,30
32869,3,1,2,30
32870,3,1,2,30
32871,3,1,3,30
32872,3,1,1,30
32873,3,2,4,70
32874,2,1,6,30
32875,3,3,1,30
32876,2,2,3,60
32877,3,1,5,30
32878,3,1,4,30
32879,3,1,5,70
32880,3,1,1,30
32881,3,1,7,30
32882,2,1,1,30
32883,2,1,6,60
32884,3,1,3,70
32885,3,1,4,30
32886,3,1,2,30
32887,3,1,4,30
32888,3,2,2,30
32889,3,1,5,30
32890,3,1,6,30
32891,3,1,6,30
32892,3,1,7,30
32893,2,1,4,30
32894,2,2,2,60
32895,3,1,2,30
32896,3,1,3,30
32897,3,1,4,30
32898,3,1,4,50
32899,2,2,2,60
32900,3,1,2,70
32901,3,1,2,60
32902,3,1,5,30
32903,3,1,3,30
32904,2,1,6,30
32905,3,1,6,60
32906,3,1,4,30
32907,3,1,4,30
32908,3,1,7,30
32909,3,1,4,30
32910,3,1,7,30
32911,3,2,6,60
32912,3,1,6,60
32913,2,2,6,60
32914,3,1,5,30
32915,3,1,7,30
32916,3,1,7,60
32917,3,1,4,60
32918,3,1,3,30
32919,2,1,7,60
32920,3,2,3,30
32921,3,1,2,30
32922,3,1,2,60
32923,3,1,6,40
32924,3,2,7,60
32925,3,1,6,30
32926,3,1,4,30
32927,3,1,7,60
32928,3,1,1,50
32929,3,1,3,30
32930,3,1,4,30
32931,3,2,6,30
32932,3,2,2,30
32933,3,1,4,50
32934,3,1,2,60
32935,3,1,4,30
32936,3,1,6,60
32937,3,3,6,60
32938,2,2,4,60
32939,3,3,7,60
32940,3,1,3,60
32941,3,2,3,50
32942,3,1,2,30
32943,3,1,4,30
32944,2,1,1,60
32945,3,4,5,60
32946,3,2,6,70
32947,2,1,3,30
32948,3,1,1,60
32949,3,1,3,60
32950,3,1,6,60
32951,3,2,5,60
32952,3,2,1,30
32953,3,1,1,30
32954,3,1,2,30
32955,2,1,2,50
32956,3,1,4,60
32957,3,1,6,60
32958,3,1,1,60
32959,2,1,1,60
32960,3,1,5,60
32961,3,2,6,50
32962,3,1,7,30
32963,3,1,4,60
32964,3,1,5,40
32965,3,3,6,60
32966,3,1,5,60
32967,3,1,1,30
32968,2,3,4,60
32969,3,2,1,30
32970,3,1,7,60
32971,3,1,1,60
32972,3,1,3,60
32973,3,1,4,60
32974,3,1,4,30
32975,3,1,7,60
32976,3,1,2,30
32977,3,2,4,60
32978,3,1,7,30
32979,3,1,7,60
32980,3,3,4,60
32981,3,1,5,30
32982,3,1,5,30
32983,3,1,3,60
32984,3,1,7,30
32985,3,5,4,60
32986,3,1,1,60
32987,2,1,4,50
32988,3,1,5,30
32989,3,1,5,60
32990,3,2,7,40
32991,3,1,3,60
32992,1,1,6,60
32993,3,1,5,60
32994,3,1,1,30
32995,3,2,3,60
32996,3,1,2,30
32997,3,1,1,30
32998,3,1,7,30
32999,3,2,1,30
33000,3,1,5,60
33001,3,1,1,60
33002,3,1,7,30
33003,2,1,4,60
33004,3,2,5,60
33005,3,2,5,30
33006,3,1,6,60
33007,3,1,6,30
33008,3,1,2,30
33009,3,1,3,60
33010,3,1,4,30
33011,3,1,5,60
33012,3,1,6,30
33013,3,1,7,60
33014,3,2,1,60
33015,1,1,1,60
33016,3,1,4,30
33017,3,1,2,60
33018,3,2,7,60
33019,3,1,1,30
33020,2,1,7,60
33021,2,1,1,60
33022,3,1,4,30
33023,3,1,7,30
33024,3,3,2,60
33025,3,1,2,30
33026,3,2,4,30
33027,3,1,6,60
33028,2,2,7,60
33029,3,2,3,30
33030,3,2,1,30
33031,3,1,2,60
33032,3,1,7,30
33033,3,3,3,30
33034,3,1,4,30
33035,3,1,5,60
33036,3,3,7,30
33037,3,1,1,30
33038,3,1,1,60
33039,3,2,4,40
33040,3,1,5,30
33041,3,1,7,30
33042,3,1,3,60
33043,3,1,2,70
33044,3,1,2,30
33045,3,2,7,30
33046,3,1,5,30
33047,3,1,6,30
33048,3,1,1,30
33049,3,1,2,60
33050,3,2,6,30
33051,3,1,2,40
33052,3,2,2,50
33053,3,1,7,60
33054,3,1,7,30
33055,3,3,5,30
33056,3,1,2,30
33057,3,1,4,30
33058,3,2,5,60
33059,3,1,3,30
33060,3,1,3,60
33061,3,2,1,30
33062,3,1,6,60
33063,3,2,7,30
33064,3,1,1,60
33065,3,1,3,30
33066,3,1,3,60
33067,3,1,4,30
33068,3,1,5,30
33069,3,1,7,30
33070,3,1,4,60
33071,2,2,7,60
33072,3,2,2,30
33073,3,3,3,50
33074,3,3,7,60
33075,3,1,7,60
33076,3,2,2,30
33077,3,1,1,30
33078,3,1,4,30
33079,3,1,4,30
33080,3,1,6,30
33081,3,3,3,30
33082,3,2,5,70
33083,3,1,1,70
33084,3,1,5,30
33085,3,1,7,30
33086,3,1,6,30
33087,3,2,7,30
33088,3,1,5,30
33089,2,1,2,30
33090,3,1,3,30
33091,2,1,3,40
33092,3,2,3,30
33093,3,1,6,30
33094,3,1,3,60
33095,3,1,1,30
33096,3,1,7,30
33097,3,1,7,30
33098,3,1,7,30
33099,3,2,6,30
33100,3,2,6,30
33101,2,1,6,30
33102,3,2,4,30
33103,3,4,5,30
33104,3,1,6,30
33105,3,1,1,30
33106,3,1,2,30
33107,3,2,3,50
33108,3,1,4,30
33109,1,3,6,30
33110,3,1,4,30
33111,3,1,3,30
33112,3,1,4,30
33113,3,1,6,40
33114,3,1,1,30
33115,3,1,4,30
33116,2,2,5,50
33117,3,1,7,30
33118,3,2,5,30
33119,3,1,6,30
33120,3,1,5,30
33121,3,1,7,30
33122,3,2,5,40
33123,3,2,1,30
33124,3,1,7,20
33125,3,1,2,30
33126,3,1,4,30
33127,3,1,4,30
33128,3,2,4,30
33129,3,1,4,30
33130,3,2,5,30
33131,2,1,5,30
33132,3,1,6,60
33133,3,1,5,60
33134,3,1,2,70
33135,2,1,2,30
33136,3,1,2,30
33137,2,2,5,70
33138,3,1,3,30
33139,3,2,3,60
33140,3,1,5,60
33141,3,1,3,30
33142,3,1,6,70
33143,3,3,2,60
33144,3,1,5,30
33145,3,1,6,30
33146,3,2,5,30
33147,3,3,6,30
33148,3,1,7,30
33149,3,1,7,30
33150,3,1,1,30
33151,2,4,1,30
33152,3,1,3,30
33153,3,1,2,30
33154,3,1,6,30
33155,2,4,3,30
33156,3,1,7,30
33157,2,2,5,30
33158,3,1,1,30
33159,3,3,3,30
33160,3,3,5,30
33161,3,3,1,30
33162,2,4,1,50
33163,3,1,4,30
33164,2,3,5,60
33165,3,2,6,30
33166,3,1,3,30
33167,3,1,7,60
33168,3,1,7,30
33169,3,1,1,40
33170,3,1,2,30
33171,3,2,2,60
33172,3,2,1,60
33173,3,1,2,30
33174,3,2,6,30
33175,3,1,5,30
33176,3,2,6,30
33177,3,1,5,30
33178,3,6,1,70
33179,1,1,1,40
33180,2,2,7,30
33181,3,2,6,30
33182,3,2,1,40
33183,3,3,3,30
33184,3,1,5,60
33185,3,2,5,60
33186,3,1,6,30
33187,3,1,4,30
33188,3,1,7,30
33189,3,1,1,30
33190,2,1,4,30
33191,3,1,2,30
33192,3,1,5,60
33193,3,2,5,30
33194,3,1,6,30
33195,2,1,1,30
33196,3,2,7,70
33197,3,1,6,70
33198,3,1,6,60
33199,2,1,2,50
33200,3,1,7,30
33201,3,1,6,30
33202,3,1,4,30
33203,3,1,3,30
33204,3,1,3,30
33205,3,1,4,30
33206,3,2,5,60
33207,3,1,7,30
33208,3,1,7,30
33209,3,1,6,30
33210,3,1,1,30
33211,3,1,7,30
33212,3,1,4,30
33213,3,1,5,30
33214,2,1,1,30
33215,2,1,4,70
33216,3,1,6,30
33217,3,1,3,30
33218,3,1,2,50
33219,3,1,3,30
33220,3,2,5,30
33221,3,1,6,30
33222,3,3,5,30
33223,3,1,4,30
33224,3,3,5,30
33225,3,2,3,30
33226,3,2,5,30
33227,3,1,3,70
33228,3,5,1,30
33229,3,1,6,30
33230,3,2,5,30
33231,3,1,3,30
33232,3,1,5,30
33233,3,2,7,30
33234,3,1,2,30
33235,2,1,1,30
33236,3,1,2,60
33237,3,1,2,30
33238,2,1,2,30
33239,3,1,3,30
33240,2,2,4,30
33241,1,2,2,30
33242,3,1,3,30
33243,2,1,6,30
33244,3,1,6,30
33245,3,1,5,30
33246,2,3,5,30
33247,3,1,1,30
33248,3,1,6,30
33249,3,2,7,30
33250,3,1,6,60
33251,3,1,6,70
33252,3,1,3,30
33253,3,3,6,60
33254,3,1,1,30
33255,3,2,5,30
33256,3,2,2,30
33257,3,1,3,30
33258,3,1,6,30
33259,3,1,6,30
33260,3,2,3,70
33261,3,1,3,30
33262,3,2,3,60
33263,3,1,3,30
33264,2,1,5,30
33265,3,7,5,30
33266,2,1,3,30
33267,3,2,1,30
33268,3,1,7,30
33269,3,1,7,30
33270,2,4,6,30
33271,3,1,4,70
33272,3,1,1,30
33273,3,1,7,30
33274,3,1,3,60
33275,3,1,7,30
33276,2,1,6,30
33277,3,1,6,30
33278,3,1,1,40
33279,3,3,7,30
33280,2,1,7,60
33281,3,1,7,30
33282,2,1,1,30
33283,3,1,7,30
33284,2,1,7,30
33285,3,1,6,30
33286,2,2,7,30
33287,3,2,3,30
33288,3,1,3,30
33289,3,1,3,30
33290,2,1,4,30
33291,3,1,7,30
33292,3,1,1,30
33293,3,1,5,30
33294,3,3,6,30
33295,3,1,7,30
33296,2,2,3,70
33297,3,1,2,30
33298,3,1,2,70
33299,3,1,3,30
33300,3,1,4,30
33301,3,1,5,30
33302,3,1,1,70
33303,2,1,4,30
33304,3,1,1,30
33305,3,1,4,30
33306,3,1,5,30
33307,3,1,1,30
33308,3,3,1,30
33309,3,1,7,60
33310,3,1,3,30
33311,1,1,1,30
33312,3,1,2,30
33313,3,1,4,30
33314,3,1,4,60
33315,3,1,5,30
33316,3,1,3,30
33317,3,1,4,30
33318,3,2,3,30
33319,2,1,7,30
33320,3,1,4,30
33321,3,1,6,50
33322,3,2,7,50
33323,3,1,3,30
33324,3,1,6,30
33325,3,1,7,30
33326,3,1,5,30
33327,3,1,5,70
33328,3,1,2,30
33329,3,2,2,30
33330,3,4,5,70
33331,3,1,1,30
33332,3,1,3,30
33333,1,1,4,70
33334,3,1,6,30
33335,3,1,4,30
33336,3,1,2,30
33337,3,2,6,30
33338,3,1,2,30
33339,3,1,7,30
33340,3,2,7,40
33341,3,1,7,50
33342,3,1,3,70
33343,2,1,1,30
33344,2,1,2,40
33345,3,3,2,30
33346,3,1,3,30
33347,3,1,5,30
33348,3,3,5,30
33349,3,1,5,30
33350,3,1,1,30
33351,3,1,3,30
33352,3,1,4,30
33353,2,1,3,30
33354,3,1,6,30
33355,2,4,1,30
33356,3,1,4,50
33357,3,2,7,50
33358,3,1,7,70
33359,3,1,1,70
33360,3,1,3,30
33361,3,2,3,30
33362,3,1,3,30
33363,3,1,2,30
33364,3,1,2,30
33365,3,1,3,30
33366,2,1,3,40
33367,3,1,6,30
33368,3,1,5,30
33369,3,1,3,30
33370,2,2,5,30
33371,2,1,6,30
33372,3,1,6,30
33373,3,1,5,30
33374,3,1,6,30
33375,3,1,2,30
33376,3,1,5,40
33377,3,2,7,30
33378,3,1,3,30
33379,1,2,3,30
33380,3,1,3,30
33381,3,1,1,30
33382,2,1,3,30
33383,3,1,2,60
33384,3,3,2,50
33385,2,1,2,30
33386,3,3,7,30
33387,3,1,4,30
33388,3,1,6,30
33389,3,1,6,30
33390,3,1,5,60
33391,3,1,7,30
33392,3,4,4,30
33393,3,1,1,30
33394,3,2,1,30
33395,3,3,7,60
33396,2,3,7,30
33397,3,2,1,30
33398,3,1,7,30
33399,2,2,6,30
33400,3,2,1,30
33401,3,1,6,30
33402,3,1,6,30
33403,3,1,2,30
33404,3,1,6,70
33405,2,1,2,30
33406,2,3,7,30
33407,3,1,7,30
33408,3,1,2,30
33409,3,1,2,30
33410,3,1,2,30
33411,3,1,5,30
33412,3,1,2,20
33413,3,2,1,30
33414,3,1,2,30
33415,3,1,1,30
33416,3,3,2,30
33417,3,1,2,30
33418,3,1,5,30
33419,3,1,7,30
33420,3,1,2,30
33421,3,1,3,30
33422,2,2,3,30
33423,3,2,2,30
33424,3,1,1,70
33425,3,1,6,30
33426,3,3,2,30
33427,3,1,6,30
33428,3,2,4,30
33429,3,2,2,30
33430,3,2,4,60
33431,3,1,1,30
33432,3,1,2,30
33433,3,4,2,60
33434,3,1,4,30
33435,3,1,4,30
33436,2,1,2,30
33437,3,3,3,30
33438,3,1,4,60
33439,1,1,1,30
33440,3,1,3,30
33441,3,2,7,30
33442,3,1,2,30
33443,3,2,2,30
33444,3,3,5,30
33445,3,2,6,30
33446,3,1,7,30
33447,3,2,1,30
33448,3,1,2,30
33449,3,2,2,60
33450,3,1,6,30
33451,3,2,2,30
33452,3,1,2,30
33453,3,2,2,30
33454,2,1,6,30
33455,3,3,6,30
33456,3,1,2,30
33457,3,1,5,30
33458,2,1,6,30
33459,3,1,6,30
33460,3,1,3,30
33461,3,1,6,30
33462,3,1,6,30
33463,3,1,3,30
33464,3,3,2,30
33465,3,1,4,30
33466,3,1,7,30
33467,3,2,4,30
33468,2,2,4,30
33469,3,1,2,30
33470,3,1,6,30
33471,3,1,4,30
33472,2,1,4,30
33473,3,1,7,30
33474,3,1,4,30
33475,3,1,3,30
33476,3,1,4,60
33477,3,1,5,30
33478,2,1,5,40
33479,2,1,1,60
33480,3,1,7,30
33481,3,1,1,30
33482,3,1,3,30
33483,1,1,6,30
33484,3,1,5,30
33485,3,2,3,30
33486,3,1,5,30
33487,3,1,4,30
33488,3,1,4,30
33489,3,2,7,30
33490,3,1,7,30
33491,3,4,2,30
33492,3,2,2,30
33493,3,1,4,30
33494,3,1,2,30
33495,3,1,2,30
33496,3,2,6,30
33497,3,1,2,30
33498,3,1,2,30
33499,3,1,4,30
33500,3,3,7,30
33501,3,3,7,60
33502,3,2,2,30
33503,3,1,3,30
33504,3,1,3,30
33505,3,2,4,30
33506,3,1,5,30
33507,3,1,3,30
33508,3,2,3,30
33509,3,1,2,30
33510,3,1,3,20
33511,3,1,3,30
33512,3,1,6,30
33513,3,3,3,60
33514,3,1,6,30
33515,3,1,7,30
33516,3,1,7,30
33517,2,1,1,60
33518,3,1,2,30
33519,3,2,3,30
33520,3,3,3,60
33521,3,2,3,60
33522,3,1,6,20
33523,3,1,4,60
33524,3,1,7,30
33525,3,1,6,30
33526,3,1,7,30
33527,3,2,1,30
33528,2,1,1,30
33529,1,1,3,30
33530,3,2,7,30
33531,3,1,7,30
33532,3,2,3,30
33533,2,1,4,30
33534,3,1,5,30
33535,3,2,7,30
33536,3,1,5,30
33537,3,1,4,30
33538,3,2,6,30
33539,3,1,7,30
33540,3,1,1,30
33541,3,1,5,30
33542,3,2,2,30
33543,3,1,4,30
33544,3,4,4,60
33545,3,2,4,30
33546,1,1,5,30
33547,3,2,3,30
33548,3,1,6,30
33549,3,1,7,30
33550,3,2,2,30
33551,3,1,6,30
33552,3,1,6,30
33553,3,1,6,60
33554,3,1,3,30
33555,3,1,4,30
33556,3,1,7,30
33557,3,1,4,30
33558,3,1,5,30
33559,3,3,5,30
33560,3,4,4,40
33561,3,1,6,50
33562,3,3,5,30
33563,3,1,7,20
33564,3,1,6,30
33565,3,2,1,30
33566,2,1,6,30
33567,3,1,6,60
33568,3,1,3,70
33569,2,1,5,30
33570,3,2,6,30
33571,3,2,6,30
33572,3,2,1,60
33573,2,1,6,60
33574,3,1,6,30
33575,2,2,3,60
33576,3,1,6,30
33577,3,2,1,30
33578,3,1,3,30
33579,3,2,3,30
33580,2,1,4,40
33581,3,1,4,30
33582,3,1,2,30
33583,3,1,7,60
33584,3,1,4,70
33585,3,3,5,70
33586,2,1,7,30
33587,3,1,3,30
33588,2,1,5,30
33589,3,1,6,30
33590,3,2,2,70
33591,2,1,6,40
33592,3,3,4,30
33593,3,1,1,30
33594,3,1,6,60
33595,2,2,1,30
33596,2,1,6,60
33597,3,2,7,30
33598,3,3,3,30
33599,3,1,4,30
33600,2,3,6,50
33601,3,1,1,60
33602,2,1,1,30
33603,2,2,3,60
33604,3,2,4,30
33605,3,5,2,60
33606,3,1,5,30
33607,3,3,6,40
33608,3,2,5,30
33609,3,1,6,30
33610,3,3,5,60
33611,3,1,6,60
33612,3,1,4,30
33613,3,2,7,40
33614,3,2,5,30
33615,3,1,1,30
33616,3,1,1,30
33617,3,1,5,30
33618,2,5,5,40
33619,3,2,6,30
33620,3,5,6,60
33621,3,1,6,30
33622,3,1,7,40
33623,3,1,3,30
33624,3,1,4,30
33625,3,1,6,30
33626,3,2,5,30
33627,3,2,5,70
33628,3,2,5,30
33629,2,2,1,40
33630,3,2,4,40
33631,2,1,7,30
33632,3,2,3,30
33633,2,1,4,30
33634,3,3,5,30
33635,3,1,4,30
33636,3,3,1,70
33637,3,1,6,30
33638,3,1,6,30
33639,3,2,5,30
33640,3,3,2,30
33641,3,1,4,50
33642,3,2,3,30
33643,2,1,7,60
33644,3,3,2,30
33645,3,1,4,30
33646,2,1,4,30
33647,3,2,6,30
33648,3,1,1,30
33649,3,3,4,30
33650,3,1,5,30
33651,3,2,1,30
33652,3,2,7,30
33653,3,1,4,30
33654,3,1,6,30
33655,3,1,4,30
33656,3,1,7,30
33657,3,1,3,30
33658,3,2,6,30
33659,2,3,5,60
33660,3,2,5,70
33661,3,2,1,30
33662,3,1,3,30
33663,3,1,4,60
33664,3,2,6,30
33665,3,1,5,30
33666,3,2,2,30
33667,3,2,1,30
33668,3,2,4,30
33669,3,2,1,60
33670,3,1,5,30
33671,3,2,3,30
33672,2,2,6,30
33673,3,1,5,60
33674,3,1,4,30
33675,3,1,3,70
33676,3,1,4,30
33677,3,1,7,30
33678,3,1,2,30
33679,3,2,6,60
33680,3,3,7,30
33681,3,3,1,60
33682,2,1,5,30
33683,3,1,1,60
33684,3,1,7,30
33685,3,1,2,30
33686,3,1,5,30
33687,3,1,6,30
33688,3,1,4,30
33689,3,1,4,30
33690,3,1,5,30
33691,2,3,6,30
33692,3,1,3,30
33693,2,1,5,30
33694,3,2,3,30
33695,3,2,7,60
33696,3,5,3,30
33697,3,2,4,50
33698,3,1,7,30
33699,3,1,5,60
33700,3,3,5,30
33701,3,1,6,30
33702,3,1,3,60
33703,3,2,1,30
33704,3,1,2,30
33705,3,1,4,60
33706,3,1,5,30
33707,3,1,1,30
33708,3,1,5,30
33709,3,1,1,30
33710,3,1,2,30
33711,3,1,3,30
33712,3,2,7,30
33713,3,1,7,30
33714,3,3,7,60
33715,3,1,6,40
33716,3,1,6,30
33717,2,1,1,40
33718,3,1,3,30
33719,3,1,5,50
33720,3,1,4,30
33721,3,1,6,60
33722,3,2,7,30
33723,3,2,3,30
33724,3,1,6,30
33725,3,1,6,60
33726,3,1,1,30
33727,3,2,7,30
33728,3,2,5,60
33729,2,1,6,30
33730,3,2,1,60
33731,3,1,1,30
33732,2,1,2,30
33733,2,1,2,30
33734,3,1,3,60
33735,3,2,5,30
33736,3,1,5,60
33737,3,1,6,60
33738,3,1,6,30
33739,2,1,2,30
33740,3,1,1,30
33741,2,1,2,60
33742,3,1,4,30
33743,3,1,5,30
33744,3,1,7,50
33745,3,1,2,30
33746,3,1,2,60
33747,2,1,1,30
33748,3,1,3,60
33749,3,1,6,60
33750,3,1,1,30
33751,3,1,3,30
33752,3,1,4,30
33753,3,1,7,60
33754,3,3,3,30
33755,2,1,3,30
33756,3,3,6,30
33757,3,1,2,60
33758,3,1,6,30
33759,3,2,6,30
33760,3,2,3,30
33761,3,3,2,30
33762,3,1,7,30
33763,3,2,2,30
33764,3,1,4,30
33765,3,1,2,30
33766,3,1,5,30
33767,2,2,2,30
33768,2,1,7,50
33769,3,2,2,30
33770,3,2,2,30
33771,3,1,2,30
33772,3,1,4,30
33773,3,1,6,30
33774,3,1,7,30
33775,3,1,2,30
33776,3,5,3,30
33777,3,2,2,50
33778,3,1,6,30
33779,3,1,2,30
33780,3,2,2,30
33781,3,1,5,30
33782,3,1,2,30
33783,3,3,3,30
33784,3,1,5,30
33785,3,1,6,70
33786,3,1,2,70
33787,3,1,3,30
33788,2,1,6,30
33789,2,1,1,20
33790,3,2,1,30
33791,2,3,2,30
33792,3,1,2,30
33793,3,1,2,30
33794,3,1,6,30
33795,3,2,1,60
33796,3,1,2,30
33797,3,3,4,30
33798,3,1,4,30
33799,2,4,5,60
33800,2,1,5,30
33801,3,1,7,70
33802,3,1,1,30
33803,3,1,3,30
33804,3,1,6,60
33805,3,1,4,30
33806,3,2,2,30
33807,3,1,5,50
33808,3,2,7,30
33809,3,1,5,30
33810,3,2,1,30
33811,2,2,5,30
33812,3,1,6,30
33813,3,1,7,30
33814,2,2,5,30
33815,2,6,1,30
33816,3,1,5,30
33817,2,1,4,30
33818,3,1,3,30
33819,2,1,6,30
33820,3,1,1,60
33821,3,1,5,60
33822,3,1,3,30
33823,3,4,4,50
33824,3,1,5,30
33825,3,3,2,30
33826,2,2,1,30
33827,3,1,3,30
33828,3,2,1,50
33829,3,1,3,30
33830,3,1,1,30
33831,2,1,5,30
33832,3,1,6,30
33833,3,1,7,30
33834,3,2,3,30
33835,2,1,5,30
33836,3,1,5,30
33837,3,1,3,30
33838,2,3,3,30
33839,3,2,6,30
33840,2,2,3,30
33841,3,2,5,30
33842,3,1,5,30
33843,3,1,6,30
33844,3,1,6,30
33845,3,1,7,30
33846,3,1,5,30
33847,3,5,7,50
33848,3,4,4,50
33849,3,1,4,50
33850,3,1,4,30
33851,3,2,1,30
33852,3,2,1,30
33853,3,1,4,30
33854,2,3,1,30
33855,3,2,1,30
33856,3,3,1,30
33857,3,4,6,30
33858,3,1,3,30
33859,3,2,4,30
33860,3,1,4,50
33861,2,1,6,30
33862,3,1,6,60
33863,3,3,6,30
33864,3,1,7,50
33865,3,2,7,30
33866,2,1,3,30
33867,3,2,3,30
33868,3,1,4,30
33869,3,1,5,30
33870,3,2,6,30
33871,2,1,7,30
33872,3,1,1,30
33873,3,2,6,30
33874,3,1,7,30
33875,3,1,3,30
33876,3,1,4,30
33877,3,1,4,30
33878,3,1,4,30
33879,3,1,1,30
33880,3,2,2,30
33881,3,1,7,60
33882,3,2,1,30
33883,2,1,1,30
33884,3,1,2,60
33885,3,1,6,30
33886,2,4,4,30
33887,3,4,7,30
33888,3,5,1,30
33889,3,1,5,30
33890,2,1,1,30
33891,3,1,1,30
33892,3,1,1,30
33893,3,1,4,30
33894,2,2,4,30
33895,3,2,1,30
33896,2,1,4,30
33897,3,1,2,20
33898,2,2,7,60
33899,3,1,3,30
33900,3,1,3,30
33901,3,1,4,30
33902,3,1,1,30
33903,3,2,4,30
33904,3,1,2,30
33905,3,3,5,30
33906,2,1,6,30
33907,3,1,3,30
33908,3,1,1,30
33909,3,2,2,30
33910,3,1,5,30
33911,3,1,4,30
33912,3,1,5,30
33913,3,7,2,30
33914,3,4,7,30
33915,3,1,4,30
33916,3,1,5,30
33917,3,2,1,30
33918,3,3,5,30
33919,1,1,6,30
33920,3,1,6,30
33921,3,2,6,30
33922,2,2,5,30
33923,3,1,1,30
33924,2,1,7,30
33925,3,1,5,70
33926,3,1,7,70
33927,3,4,3,30
33928,2,3,7,60
33929,3,2,7,30
33930,2,1,7,30
33931,3,1,5,30
33932,3,1,6,70
33933,3,2,5,60
33934,3,1,5,70
33935,3,1,5,30
33936,3,2,6,70
33937,3,1,2,30
33938,3,1,2,60
